"","date","day_of_week","is_weekday","location","hour","demand","wind_speed","temperature","activity"
"16655","2026-01-17","Saturday",0,"derby",23,432.22,1.94130077155605,4.64382000000001,0.345375975362491
"16656","2026-01-17","Saturday",0,"derby",24,401.88,1.89954420877215,4.61622999999997,0.345369087271432
"16657","2026-01-17","Saturday",0,"swansea",1,388.42,4.64511532543534,6.31460000000004,0.0570122346974471
"16658","2026-01-17","Saturday",0,"swansea",2,375.3,4.31795920803199,6.33456000000001,0.0944336446779285
"16659","2026-01-17","Saturday",0,"swansea",3,402.86,4.31087446293962,6.013915,0
"16660","2026-01-17","Saturday",0,"swansea",4,376.5,4.25410288445458,5.66253500000005,0.0751035566189184
"16661","2026-01-17","Saturday",0,"swansea",5,415.23,4.20064569382301,5.64372500000002,0.0315589595144715
"16662","2026-01-17","Saturday",0,"swansea",6,412.91,4.09113347053554,5.20885000000004,0.061245776729141
"16663","2026-01-17","Saturday",0,"swansea",7,434.75,3.9211965020521,5.18518000000006,0.10412227008929
"16664","2026-01-17","Saturday",0,"swansea",8,396.49,3.79822827428229,5.05587000000003,0.079736302091077
"16665","2026-01-17","Saturday",0,"swansea",9,415.46,3.99524835812576,4.87704000000002,0.310024033906366
"16666","2026-01-17","Saturday",0,"swansea",10,403.32,4.0797822868078,5.10341500000004,0.390243146593123
"16667","2026-01-17","Saturday",0,"swansea",11,318.03,4.37218024672533,6.18096500000001,0.467333117763135
"16668","2026-01-17","Saturday",0,"swansea",12,287.29,4.98068120435382,7.26866500000006,0.653542590164237
"16669","2026-01-17","Saturday",0,"swansea",13,271.62,5.44270175932937,8.02206000000001,0.626523029085589
"16670","2026-01-17","Saturday",0,"swansea",14,285.16,5.26452652012435,8.52992500000005,0.606323698391927
"16671","2026-01-17","Saturday",0,"swansea",15,331.02,4.59102075474312,8.74178500000005,0.668591059128419
"16672","2026-01-17","Saturday",0,"swansea",16,427.98,4.84101241388851,8.68105500000001,0.604145402120412
"16673","2026-01-17","Saturday",0,"swansea",17,412.59,4.45899564027147,8.46383000000003,0.690992895116181
"16674","2026-01-17","Saturday",0,"swansea",18,448.49,3.89590708294396,7.66820500000006,0.627465416954806
"16675","2026-01-17","Saturday",0,"swansea",19,441.06,3.86540619748862,6.91302500000006,0.660518989329027
"16676","2026-01-17","Saturday",0,"swansea",20,455.32,3.9358067851444,6.77126500000003,0.620604341610469
"16677","2026-01-17","Saturday",0,"swansea",21,470.04,3.94435230124716,6.11486500000001,0.638689113933654
"16678","2026-01-17","Saturday",0,"swansea",22,451.2,3.85428768469423,5.75274000000002,0.526431360577641
"16679","2026-01-17","Saturday",0,"swansea",23,417.52,4.01912200898342,6.21123500000004,0.345375975362491
"16680","2026-01-17","Saturday",0,"swansea",24,336.14,3.64074785034812,5.96974999999998,0.345369087271432
"16681","2026-01-18","Sunday",0,"birmingham",1,378.91,1.86349283039139,5.08170000000001,0.00138755205419367
"16682","2026-01-18","Sunday",0,"birmingham",2,370.29,1.8416340189075,5.05508000000003,0.0420699798538137
"16683","2026-01-18","Sunday",0,"birmingham",3,345.76,1.9405778150789,4.95230000000004,0.0853406222074266
"16684","2026-01-18","Sunday",0,"birmingham",4,329.94,1.95711228395593,5.13418000000001,0.122984713978265
"16685","2026-01-18","Sunday",0,"birmingham",5,318.39,2.02104317943252,4.99795,0.174333215853951
"16686","2026-01-18","Sunday",0,"birmingham",6,309.44,1.99200271692422,4.95278000000002,0.198753165272646
"16687","2026-01-18","Sunday",0,"birmingham",7,319.35,2.02640784219408,5.00650000000002,0.0597219951470064
"16688","2026-01-18","Sunday",0,"birmingham",8,346.68,2.11393174974833,4.94912000000005,0.783727385742459
"16689","2026-01-18","Sunday",0,"birmingham",9,389.85,2.14672371407087,4.98306000000002,0.826380502653156
"16690","2026-01-18","Sunday",0,"birmingham",10,447.55,2.66656706337107,5.00112000000001,0.251101625170466
"16691","2026-01-18","Sunday",0,"birmingham",11,490.76,2.68646748125573,5.33096,0.310561457026454
"16692","2026-01-18","Sunday",0,"birmingham",12,525.79,2.95742746733481,5.58486000000005,0.277756595027346
"16693","2026-01-18","Sunday",0,"birmingham",13,550.1,2.31476698483667,5.97134,0.261408808036756
"16694","2026-01-18","Sunday",0,"birmingham",14,560.04,1.35622422748948,5.97256000000004,0.243423087501433
"16695","2026-01-18","Sunday",0,"birmingham",15,559.16,1.29174831473074,6.21620000000001,0.181742416972829
"16696","2026-01-18","Sunday",0,"birmingham",16,566.85,1.68624530503676,6.41910000000001,0.365025563770177
"16697","2026-01-18","Sunday",0,"birmingham",17,580.9,2.00485772086114,6.66543000000001,0.306617873177943
"16698","2026-01-18","Sunday",0,"birmingham",18,600.59,1.9485496784022,6.68838,0.702397872820826
"16699","2026-01-18","Sunday",0,"birmingham",19,584.36,1.90754001668086,6.77627000000001,0.750807542433927
"16700","2026-01-18","Sunday",0,"birmingham",20,564.4,1.48433451960682,6.74795,0.782185437540971
"16701","2026-01-18","Sunday",0,"birmingham",21,525.7,0.895062280709843,6.67983000000004,0.579718426711467
"16702","2026-01-18","Sunday",0,"birmingham",22,479.3,0.507953241125214,6.65273000000002,0.350275432871872
"16703","2026-01-18","Sunday",0,"birmingham",23,427.36,0.49360672943213,6.10635000000002,0.264466957621321
"16704","2026-01-18","Sunday",0,"birmingham",24,374.03,0.755720630881879,6.04507000000001,0
"16705","2026-01-18","Sunday",0,"bristol",1,532.16,2.07231751387236,6.1891,0.00138755205419367
"16706","2026-01-18","Sunday",0,"bristol",2,545.16,1.82615562239385,5.99453,0.0420699798538137
"16707","2026-01-18","Sunday",0,"bristol",3,530.64,1.44023298881023,5.85464000000002,0.0853406222074266
"16708","2026-01-18","Sunday",0,"bristol",4,495.71,1.85805384173418,5.86270000000002,0.122984713978265
"16709","2026-01-18","Sunday",0,"bristol",5,483.23,1.96536764660044,5.92178000000001,0.174333215853951
"16710","2026-01-18","Sunday",0,"bristol",6,471.67,1.96406892515851,5.99380000000002,0.198753165272646
"16711","2026-01-18","Sunday",0,"bristol",7,435,2.01185498328857,5.90493000000004,0.0597219951470064
"16712","2026-01-18","Sunday",0,"bristol",8,508.03,1.88652054604926,5.81240000000003,0.783727385742459
"16713","2026-01-18","Sunday",0,"bristol",9,570,1.65688546607232,5.82876000000005,0.826380502653156
"16714","2026-01-18","Sunday",0,"bristol",10,647.31,1.86975635466861,5.82925,0.251101625170466
"16715","2026-01-18","Sunday",0,"bristol",11,735.98,1.78258074409274,6.22158000000002,0.310561457026454
"16716","2026-01-18","Sunday",0,"bristol",12,762.5,1.77381802996124,6.33486000000005,0.277756595027346
"16717","2026-01-18","Sunday",0,"bristol",13,784.34,1.08986293802779,6.83462000000003,0.261408808036756
"16718","2026-01-18","Sunday",0,"bristol",14,756.1,0.665812606773841,7.29287000000005,0.243423087501433
"16719","2026-01-18","Sunday",0,"bristol",15,780.64,0.834406239452113,7.60098000000005,0.181742416972829
"16720","2026-01-18","Sunday",0,"bristol",16,803.85,1.18176182490594,7.76480000000004,0.365025563770177
"16721","2026-01-18","Sunday",0,"bristol",17,845.23,1.01692963860071,8.00723000000005,0.306617873177943
"16722","2026-01-18","Sunday",0,"bristol",18,861.09,1.04231202966326,7.94033000000002,0.702397872820826
"16723","2026-01-18","Sunday",0,"bristol",19,852.91,1.35282614312405,7.51260000000002,0.750807542433927
"16724","2026-01-18","Sunday",0,"bristol",20,809.65,0.947292016600126,7.5702,0.782185437540971
"16725","2026-01-18","Sunday",0,"bristol",21,728.47,0.356062769205782,7.3107,0.579718426711467
"16726","2026-01-18","Sunday",0,"bristol",22,665.37,0.720880138839686,7.42227000000003,0.350275432871872
"16727","2026-01-18","Sunday",0,"bristol",23,581.82,0.935143367480066,7.00674000000004,0.264466957621321
"16728","2026-01-18","Sunday",0,"bristol",24,549.89,0.783196075082078,6.73452000000003,0
"16729","2026-01-18","Sunday",0,"cardiff",1,164.04,2.22609685802144,5.80730500000004,0.00138755205419367
"16730","2026-01-18","Sunday",0,"cardiff",2,157.16,2.25866128425148,5.563895,0.0420699798538137
"16731","2026-01-18","Sunday",0,"cardiff",3,148.23,2.12191736469702,5.55893000000003,0.0853406222074266
"16732","2026-01-18","Sunday",0,"cardiff",4,142.81,2.0035407868572,5.60806000000002,0.122984713978265
"16733","2026-01-18","Sunday",0,"cardiff",5,138.2,2.25867699837777,5.53517500000004,0.174333215853951
"16734","2026-01-18","Sunday",0,"cardiff",6,140.68,2.54655080498032,5.56317000000001,0.198753165272646
"16735","2026-01-18","Sunday",0,"cardiff",7,142.81,2.77814531014768,5.54570999999999,0.0597219951470064
"16736","2026-01-18","Sunday",0,"cardiff",8,150.67,2.64987899333291,5.43545000000006,0.783727385742459
"16737","2026-01-18","Sunday",0,"cardiff",9,174.75,2.28313518043065,5.47542500000003,0.826380502653156
"16738","2026-01-18","Sunday",0,"cardiff",10,209.33,2.31215135649221,5.47102500000005,0.251101625170466
"16739","2026-01-18","Sunday",0,"cardiff",11,240.56,2.26272338776471,5.63973500000003,0.310561457026454
"16740","2026-01-18","Sunday",0,"cardiff",12,257.05,1.95403846998992,5.89660000000003,0.277756595027346
"16741","2026-01-18","Sunday",0,"cardiff",13,267.93,1.93262955604145,6.02116999999998,0.261408808036756
"16742","2026-01-18","Sunday",0,"cardiff",14,266.88,2.00573350900855,6.20230000000004,0.243423087501433
"16743","2026-01-18","Sunday",0,"cardiff",15,267.24,2.26767290725704,6.42813000000001,0.181742416972829
"16744","2026-01-18","Sunday",0,"cardiff",16,264.2,1.84969834520334,6.53157500000003,0.365025563770177
"16745","2026-01-18","Sunday",0,"cardiff",17,264.51,1.11294306902814,6.5231,0.306617873177943
"16746","2026-01-18","Sunday",0,"cardiff",18,263.25,0.731480616082246,6.51265999999998,0.702397872820826
"16747","2026-01-18","Sunday",0,"cardiff",19,268.23,0.67248720061789,6.41512499999999,0.750807542433927
"16748","2026-01-18","Sunday",0,"cardiff",20,257.56,0.775658454362952,6.45022500000005,0.782185437540971
"16749","2026-01-18","Sunday",0,"cardiff",21,238.49,1.02740484765035,6.30110999999999,0.579718426711467
"16750","2026-01-18","Sunday",0,"cardiff",22,211.22,1.27348656587946,6.11776500000002,0.350275432871872
"16751","2026-01-18","Sunday",0,"cardiff",23,189.03,1.77226140400857,5.95497499999999,0.264466957621321
"16752","2026-01-18","Sunday",0,"cardiff",24,179.66,1.42622945074818,5.73373500000002,0
"16753","2026-01-18","Sunday",0,"derby",1,410.5,2.00463603071882,4.23504000000003,0.00138755205419367
"16754","2026-01-18","Sunday",0,"derby",2,412.9,2.03847042598601,4.11858000000007,0.0420699798538137
"16755","2026-01-18","Sunday",0,"derby",3,400.69,2.33462736796511,4.41927499999997,0.0853406222074266
"16756","2026-01-18","Sunday",0,"derby",4,383.4,2.30225091838775,4.52895000000001,0.122984713978265
"16757","2026-01-18","Sunday",0,"derby",5,373.01,2.58117977891873,4.42190000000005,0.174333215853951
"16758","2026-01-18","Sunday",0,"derby",6,364.6,2.50076991150124,4.32098000000002,0.198753165272646
"16759","2026-01-18","Sunday",0,"derby",7,380.87,2.55402290221582,4.46856000000002,0.0597219951470064
"16760","2026-01-18","Sunday",0,"derby",8,407.09,2.80532072868642,4.47353500000003,0.783727385742459
"16761","2026-01-18","Sunday",0,"derby",9,446.47,3.05736518632764,4.49398500000007,0.826380502653156
"16762","2026-01-18","Sunday",0,"derby",10,487.56,3.17560307094831,4.63998000000004,0.251101625170466
"16763","2026-01-18","Sunday",0,"derby",11,514.16,3.15461624319621,5.11433499999998,0.310561457026454
"16764","2026-01-18","Sunday",0,"derby",12,535.41,3.71071858078696,5.63585999999998,0.277756595027346
"16765","2026-01-18","Sunday",0,"derby",13,554.89,3.70303681679889,6.22332,0.261408808036756
"16766","2026-01-18","Sunday",0,"derby",14,560.47,2.88158713220928,6.53042000000005,0.243423087501433
"16767","2026-01-18","Sunday",0,"derby",15,553.94,2.54037851068933,6.79726500000004,0.181742416972829
"16768","2026-01-18","Sunday",0,"derby",16,560.5,2.44704855293385,6.86557000000005,0.365025563770177
"16769","2026-01-18","Sunday",0,"derby",17,521.88,2.15611419585588,6.96646000000004,0.306617873177943
"16770","2026-01-18","Sunday",0,"derby",18,514.11,2.45927781764739,7.040975,0.702397872820826
"16771","2026-01-18","Sunday",0,"derby",19,565.61,2.48715635267,7.08602500000006,0.750807542433927
"16772","2026-01-18","Sunday",0,"derby",20,536.98,2.405615533675,7.05275500000005,0.782185437540971
"16773","2026-01-18","Sunday",0,"derby",21,514.79,1.78001114222964,7.00716,0.579718426711467
"16774","2026-01-18","Sunday",0,"derby",22,475.16,1.25692475076915,7.01522,0.350275432871872
"16775","2026-01-18","Sunday",0,"derby",23,434.25,1.01658148331941,6.17177500000003,0.264466957621321
"16776","2026-01-18","Sunday",0,"derby",24,397.74,0.110627142686201,6.30110999999999,0
"16777","2026-01-18","Sunday",0,"swansea",1,336.34,2.97123270268964,5.61980500000004,0.00138755205419367
"16778","2026-01-18","Sunday",0,"swansea",2,357.33,3.24438038727519,5.22701500000005,0.0420699798538137
"16779","2026-01-18","Sunday",0,"swansea",3,372.87,3.6875877773113,5.18001500000003,0.0853406222074266
"16780","2026-01-18","Sunday",0,"swansea",4,404.07,3.5315297076665,5.38345000000004,0.122984713978265
"16781","2026-01-18","Sunday",0,"swansea",5,399.55,3.47917316781795,5.19146000000001,0.174333215853951
"16782","2026-01-18","Sunday",0,"swansea",6,387.55,3.48669882056962,5.11882500000002,0.198753165272646
"16783","2026-01-18","Sunday",0,"swansea",7,404.99,3.40843666676998,4.80648000000002,0.0597219951470064
"16784","2026-01-18","Sunday",0,"swansea",8,408.46,3.29374937918952,4.93446500000005,0.783727385742459
"16785","2026-01-18","Sunday",0,"swansea",9,505.79,3.22037859398426,5.06917500000003,0.826380502653156
"16786","2026-01-18","Sunday",0,"swansea",10,554.19,3.42186505066284,5.35874999999999,0.251101625170466
"16787","2026-01-18","Sunday",0,"swansea",11,572.23,3.44361614341882,5.70617000000004,0.310561457026454
"16788","2026-01-18","Sunday",0,"swansea",12,628.65,2.76257503539126,6.37315999999998,0.277756595027346
"16789","2026-01-18","Sunday",0,"swansea",13,640.42,2.4843862473073,6.70379000000003,0.261408808036756
"16790","2026-01-18","Sunday",0,"swansea",14,622.58,2.0785376972944,6.94546500000001,0.243423087501433
"16791","2026-01-18","Sunday",0,"swansea",15,605.86,1.93050277495787,7.08535000000006,0.181742416972829
"16792","2026-01-18","Sunday",0,"swansea",16,583.24,2.15839351350606,7.01596000000001,0.365025563770177
"16793","2026-01-18","Sunday",0,"swansea",17,543.85,1.98210460143441,6.91470000000004,0.306617873177943
"16794","2026-01-18","Sunday",0,"swansea",18,550.19,1.40817710445379,6.61813000000006,0.702397872820826
"16795","2026-01-18","Sunday",0,"swansea",19,579.11,1.22877829633982,6.47570000000007,0.750807542433927
"16796","2026-01-18","Sunday",0,"swansea",20,642.02,0.831535943866632,6.46486000000004,0.782185437540971
"16797","2026-01-18","Sunday",0,"swansea",21,603.86,1.09882485597337,6.24059,0.579718426711467
"16798","2026-01-18","Sunday",0,"swansea",22,533.41,1.3002047093447,6.02987000000002,0.350275432871872
"16799","2026-01-18","Sunday",0,"swansea",23,557.53,1.45167405484159,5.54583000000002,0.264466957621321
"16800","2026-01-18","Sunday",0,"swansea",24,474.96,1.50517734542033,5.28451000000001,0
"16801","2026-01-19","Monday",1,"birmingham",1,373.01,1.01814546624122,6.13027,0.0597335474787501
"16802","2026-01-19","Monday",1,"birmingham",2,369.88,1.10063735030639,6.11367000000001,0.0788899335463106
"16803","2026-01-19","Monday",1,"birmingham",3,352.07,1.47726236647261,6.22866000000005,0.119485504025944
"16804","2026-01-19","Monday",1,"birmingham",4,330.65,1.61576414843036,6.29336000000001,0
"16805","2026-01-19","Monday",1,"birmingham",5,318.06,1.74741431172611,6.5265,0.0574219313486866
"16806","2026-01-19","Monday",1,"birmingham",6,326.68,1.76347973934929,6.58804000000003,0.0260801389729055
"16807","2026-01-19","Monday",1,"birmingham",7,377.41,1.80974315930196,6.64028000000002,0.0718363068301472
"16808","2026-01-19","Monday",1,"birmingham",8,458.89,1.86540036192577,6.61904000000004,0.962099731180313
"16809","2026-01-19","Monday",1,"birmingham",9,485.49,1.78801992125466,6.61294000000004,0.799674286804866
"16810","2026-01-19","Monday",1,"birmingham",10,516.84,1.56410404722361,6.70962000000003,0.355808763905204
"16811","2026-01-19","Monday",1,"birmingham",11,531.45,1.93541920028124,6.74110000000002,0.321674623675166
"16812","2026-01-19","Monday",1,"birmingham",12,544.83,2.00214056893163,7.1232,0.358537229315106
"16813","2026-01-19","Monday",1,"birmingham",13,549.97,2.46823921803457,7.47817000000003,0.248656972496767
"16814","2026-01-19","Monday",1,"birmingham",14,544.85,2.78157210834771,7.84340000000003,0.248742036260735
"16815","2026-01-19","Monday",1,"birmingham",15,525.51,2.41786703681381,8.05312000000004,0.284055399504052
"16816","2026-01-19","Monday",1,"birmingham",16,528.88,2.51384420192404,8.30630000000002,0.280736976000671
"16817","2026-01-19","Monday",1,"birmingham",17,569.04,2.47293249079223,8.33193,0.382613319386131
"16818","2026-01-19","Monday",1,"birmingham",18,598.41,2.88687842449263,8.18228000000005,0.780215552982125
"16819","2026-01-19","Monday",1,"birmingham",19,594.92,3.59743994681784,8.27896000000004,0.789877281574521
"16820","2026-01-19","Monday",1,"birmingham",20,559.85,3.98725005707944,8.35880000000003,0.723448691746045
"16821","2026-01-19","Monday",1,"birmingham",21,534.83,4.17297978998255,8.43080000000003,0.667304411794633
"16822","2026-01-19","Monday",1,"birmingham",22,477.04,4.2724519137157,8.33730000000003,0.457202382291252
"16823","2026-01-19","Monday",1,"birmingham",23,427.97,4.22666770374263,7.89395000000002,0.295841996207528
"16824","2026-01-19","Monday",1,"birmingham",24,371.77,4.09856961747065,7.50356000000005,0.0556435258170364
"16825","2026-01-19","Monday",1,"bristol",1,590.17,0.754551795867554,6.64785000000001,0.0597335474787501
"16826","2026-01-19","Monday",1,"bristol",2,540.9,0.728834909149866,6.51992000000001,0.0788899335463106
"16827","2026-01-19","Monday",1,"bristol",3,520.37,1.07158214185936,6.63490000000002,0.119485504025944
"16828","2026-01-19","Monday",1,"bristol",4,500.39,1.18111698532077,6.83633000000003,0
"16829","2026-01-19","Monday",1,"bristol",5,472.14,1.05437243056899,6.72964000000002,0.0574219313486866
"16830","2026-01-19","Monday",1,"bristol",6,462.19,1.00601493869114,6.71108000000004,0.0260801389729055
"16831","2026-01-19","Monday",1,"bristol",7,589.66,1.0761092832393,6.81997000000001,0.0718363068301472
"16832","2026-01-19","Monday",1,"bristol",8,694.73,1.05088463555568,6.85342000000003,0.962099731180313
"16833","2026-01-19","Monday",1,"bristol",9,791.64,1.00556447783995,6.94692000000003,0.799674286804866
"16834","2026-01-19","Monday",1,"bristol",10,863.26,1.20137556532552,6.91274000000004,0.355808763905204
"16835","2026-01-19","Monday",1,"bristol",11,874.94,0.196849121678625,6.98330000000004,0.321674623675166
"16836","2026-01-19","Monday",1,"bristol",12,851.09,0.546715865784754,7.26577000000003,0.358537229315106
"16837","2026-01-19","Monday",1,"bristol",13,845.14,1.83118434860013,7.59340000000003,0.248656972496767
"16838","2026-01-19","Monday",1,"bristol",14,835.73,1.70223182238415,7.84146000000004,0.248742036260735
"16839","2026-01-19","Monday",1,"bristol",15,848.25,1.67369634607635,8.43008000000003,0.284055399504052
"16840","2026-01-19","Monday",1,"bristol",16,894.35,1.57911961333612,8.10317000000003,0.280736976000671
"16841","2026-01-19","Monday",1,"bristol",17,879.12,1.81448552284219,8.5292,0.382613319386131
"16842","2026-01-19","Monday",1,"bristol",18,861.9,2.18110340449824,8.43228000000005,0.780215552982125
"16843","2026-01-19","Monday",1,"bristol",19,873.3,2.9689555911307,8.29850000000005,0.789877281574521
"16844","2026-01-19","Monday",1,"bristol",20,850.25,3.33678499867537,8.13027,0.723448691746045
"16845","2026-01-19","Monday",1,"bristol",21,780.96,3.62230020978889,7.80190000000005,0.667304411794633
"16846","2026-01-19","Monday",1,"bristol",22,690.3,3.92331679459612,7.48574000000002,0.457202382291252
"16847","2026-01-19","Monday",1,"bristol",23,611.03,4.07692274966073,7.47402,0.295841996207528
"16848","2026-01-19","Monday",1,"bristol",24,519.42,4.75731895340116,7.52505000000002,0.0556435258170364
"16849","2026-01-19","Monday",1,"cardiff",1,175.66,1.0913298890911,5.63735500000007,0.0597335474787501
"16850","2026-01-19","Monday",1,"cardiff",2,171.73,0.851999167958958,5.51623500000005,0.0788899335463106
"16851","2026-01-19","Monday",1,"cardiff",3,167.05,0.424468430766783,5.57736,0.119485504025944
"16852","2026-01-19","Monday",1,"cardiff",4,155.25,0.0559012813407399,5.47405500000002,0
"16853","2026-01-19","Monday",1,"cardiff",5,148.08,0.396062478015568,5.45528000000002,0.0574219313486866
"16854","2026-01-19","Monday",1,"cardiff",6,154.31,0.528358750383469,5.26699000000002,0.0260801389729055
"16855","2026-01-19","Monday",1,"cardiff",7,182.02,0.677299707401799,5.29671500000006,0.0718363068301472
"16856","2026-01-19","Monday",1,"cardiff",8,226.5,0.716760049966356,5.24816000000004,0.962099731180313
"16857","2026-01-19","Monday",1,"cardiff",9,250.65,0.640121513252512,5.259545,0.799674286804866
"16858","2026-01-19","Monday",1,"cardiff",10,271.47,0.409889001057439,5.46944500000006,0.355808763905204
"16859","2026-01-19","Monday",1,"cardiff",11,279.12,0.605007405629964,5.51846,0.321674623675166
"16860","2026-01-19","Monday",1,"cardiff",12,282.24,1.37214976519551,5.85568000000001,0.358537229315106
"16861","2026-01-19","Monday",1,"cardiff",13,283.44,2.10759516634402,6.24880000000002,0.248656972496767
"16862","2026-01-19","Monday",1,"cardiff",14,286.5,2.20002957189133,6.85535000000004,0.248742036260735
"16863","2026-01-19","Monday",1,"cardiff",15,281.4,2.61155425741025,7.35885000000002,0.284055399504052
"16864","2026-01-19","Monday",1,"cardiff",16,282.65,2.49139663659795,7.16680000000002,0.280736976000671
"16865","2026-01-19","Monday",1,"cardiff",17,251.35,2.27768327314238,7.44722999999999,0.382613319386131
"16866","2026-01-19","Monday",1,"cardiff",18,262.84,2.34011542324062,7.21261000000004,0.780215552982125
"16867","2026-01-19","Monday",1,"cardiff",19,271.35,3.1399577138067,7.42855000000003,0.789877281574521
"16868","2026-01-19","Monday",1,"cardiff",20,288.31,3.78043888464453,7.35989000000006,0.723448691746045
"16869","2026-01-19","Monday",1,"cardiff",21,278.77,4.08732004325201,7.08901500000002,0.667304411794633
"16870","2026-01-19","Monday",1,"cardiff",22,252.27,4.25854243420493,7.16353500000002,0.457202382291252
"16871","2026-01-19","Monday",1,"cardiff",23,231.45,3.67870999359874,7.17135000000002,0.295841996207528
"16872","2026-01-19","Monday",1,"cardiff",24,193.01,3.88665919130995,7.39535000000001,0.0556435258170364
"16873","2026-01-19","Monday",1,"derby",1,409.73,0.544220623520584,6.41860000000003,0.0597335474787501
"16874","2026-01-19","Monday",1,"derby",2,415.5,1.02115544045762,6.28478500000006,0.0788899335463106
"16875","2026-01-19","Monday",1,"derby",3,404.89,1.73208548845657,6.361535,0.119485504025944
"16876","2026-01-19","Monday",1,"derby",4,389.81,2.12300139835141,6.30999000000003,0
"16877","2026-01-19","Monday",1,"derby",5,387.77,2.0912612209576,6.48262500000004,0.0574219313486866
"16878","2026-01-19","Monday",1,"derby",6,403.6,2.18689463672912,6.37929500000001,0.0260801389729055
"16879","2026-01-19","Monday",1,"derby",7,481.04,2.26688583494429,6.51741500000003,0.0718363068301472
"16880","2026-01-19","Monday",1,"derby",8,561,2.27657798534023,6.54016000000001,0.962099731180313
"16881","2026-01-19","Monday",1,"derby",9,582.15,2.27053395736751,6.60428000000002,0.799674286804866
"16882","2026-01-19","Monday",1,"derby",10,631.21,2.26783545892646,6.889365,0.355808763905204
"16883","2026-01-19","Monday",1,"derby",11,635.12,2.61086345360807,6.99306999999999,0.321674623675166
"16884","2026-01-19","Monday",1,"derby",12,639.05,2.8144514312757,7.30293500000005,0.358537229315106
"16885","2026-01-19","Monday",1,"derby",13,637.92,2.97311832476893,7.54567500000002,0.248656972496767
"16886","2026-01-19","Monday",1,"derby",14,628.55,3.07542638833916,7.82995000000005,0.248742036260735
"16887","2026-01-19","Monday",1,"derby",15,624.15,3.18367315758674,8.06880999999998,0.284055399504052
"16888","2026-01-19","Monday",1,"derby",16,597.36,2.71438634315381,8.35626000000002,0.280736976000671
"16889","2026-01-19","Monday",1,"derby",17,547.67,2.84021058748219,8.44137000000001,0.382613319386131
"16890","2026-01-19","Monday",1,"derby",18,555.56,3.36737897285586,8.33077500000002,0.780215552982125
"16891","2026-01-19","Monday",1,"derby",19,531.62,3.99173304933205,8.47738500000003,0.789877281574521
"16892","2026-01-19","Monday",1,"derby",20,574.52,4.3838085108844,8.53174999999999,0.723448691746045
"16893","2026-01-19","Monday",1,"derby",21,562.83,4.67699051179991,8.53725500000002,0.667304411794633
"16894","2026-01-19","Monday",1,"derby",22,518.07,4.89004250273045,8.48580500000003,0.457202382291252
"16895","2026-01-19","Monday",1,"derby",23,468.89,4.77459757020948,8.28854000000001,0.295841996207528
"16896","2026-01-19","Monday",1,"derby",24,423.47,4.4510782323694,8.10335500000002,0.0556435258170364
"16897","2026-01-19","Monday",1,"swansea",1,465.14,1.7326691687781,4.68422500000003,0.0597335474787501
"16898","2026-01-19","Monday",1,"swansea",2,461.27,1.77350262645631,4.27212000000003,0.0788899335463106
"16899","2026-01-19","Monday",1,"swansea",3,461.22,1.85568164529128,4.424035,0.119485504025944
"16900","2026-01-19","Monday",1,"swansea",4,419.5,2.09029219861154,3.713345,0
"16901","2026-01-19","Monday",1,"swansea",5,391.26,2.22218089454139,4.07051999999999,0.0574219313486866
"16902","2026-01-19","Monday",1,"swansea",6,397.91,2.31907071053829,3.70742000000007,0.0260801389729055
"16903","2026-01-19","Monday",1,"swansea",7,430.09,2.03388534119237,3.69222500000001,0.0718363068301472
"16904","2026-01-19","Monday",1,"swansea",8,445.33,2.28274423382397,3.51285000000001,0.962099731180313
"16905","2026-01-19","Monday",1,"swansea",9,444.64,2.66368454336311,3.20778500000006,0.799674286804866
"16906","2026-01-19","Monday",1,"swansea",10,541.36,3.00116065944742,3.72726,0.355808763905204
"16907","2026-01-19","Monday",1,"swansea",11,541.01,3.28234723266865,4.46868000000006,0.321674623675166
"16908","2026-01-19","Monday",1,"swansea",12,461.31,3.65432640780245,5.395715,0.358537229315106
"16909","2026-01-19","Monday",1,"swansea",13,354.64,4.05742196212419,6.27908500000001,0.248656972496767
"16910","2026-01-19","Monday",1,"swansea",14,334.44,4.37457486911538,7.09654999999998,0.248742036260735
"16911","2026-01-19","Monday",1,"swansea",15,379.67,4.57534129217922,7.67232999999999,0.284055399504052
"16912","2026-01-19","Monday",1,"swansea",16,369.52,4.6449351398221,7.78496500000006,0.280736976000671
"16913","2026-01-19","Monday",1,"swansea",17,344.13,4.62863188393177,7.38277500000004,0.382613319386131
"16914","2026-01-19","Monday",1,"swansea",18,332.22,4.86808862361385,7.01046500000007,0.780215552982125
"16915","2026-01-19","Monday",1,"swansea",19,439.56,5.10053728558148,7.08089500000006,0.789877281574521
"16916","2026-01-19","Monday",1,"swansea",20,499.29,5.21864989724915,7.25637000000006,0.723448691746045
"16917","2026-01-19","Monday",1,"swansea",21,545.43,5.16937692581288,7.20622500000002,0.667304411794633
"16918","2026-01-19","Monday",1,"swansea",22,508.95,5.21534750041135,7.27977500000003,0.457202382291252
"16919","2026-01-19","Monday",1,"swansea",23,499.59,4.19837825059242,6.95848999999998,0.295841996207528
"16920","2026-01-19","Monday",1,"swansea",24,431.41,3.86181143059554,6.88461000000001,0.0556435258170364
"16921","2026-01-20","Tuesday",1,"birmingham",1,371.97,4.21116549203765,7.14028000000002,0.119168847635887
